tconst,location,latitude,longitude,titleType,primaryTitle
tt0468569,"The Center, Central, Hong Kong, China",22.2846202,114.1547347,movie,The Dark Knight
tt0468569,"The Peninsula Hong Kong, Salisbury Road, Tsim Sha Tsui, Kowloon, Hong Kong, China",22.2951024,114.1718537,movie,The Dark Knight
tt0468569,"N Franklin Street, Chicago, Illinois, USA",41.890869,-87.6355739,movie,The Dark Knight
tt0468569,"2 International Finance Centre, Central, Hong Kong, China",22.285,114.159167,movie,The Dark Knight
tt0468569,"Hotel 71 - 71 E. Wacker Drive, Downtown, Chicago, Illinois, USA",41.8873941,-87.625694,movie,The Dark Knight
tt0468569,"Los Angeles, California, USA",34.0549076,-118.242643,movie,The Dark Knight
tt0468569,"Old Town, Near North Side, Chicago, Illinois, USA",41.9110773,-87.6410116,movie,The Dark Knight
tt0468569,"St John Street, Clerkenwell, London, England, UK",51.5258369,-0.1040182,movie,The Dark Knight
tt0468569,"Longcross, Surrey, England, UK",51.378499,-0.5795636,movie,The Dark Knight
tt0468569,"Navy Pier - 600 E. Grand Avenue, Near North Side, Chicago, Illinois, USA",41.8918633,-87.6050944,movie,The Dark Knight
tt1375666,"Fortress Mountain, Kananaskis Country, Alberta, Canada",51.0616996,-115.1596908,movie,Inception
tt1375666,"Tangier, Morocco",35.7594651,-5.8339543,movie,Inception
tt1375666,"Shizuoka, Japan",34.9755668,138.3826773,movie,Inception
tt1375666,"Tokyo, Japan",35.6764225,139.650027,movie,Inception
tt1375666,"Alberta, Canada",53.9332706,-116.5765035,movie,Inception
tt1375666,"Da Stuzzi Delicatessen, 6 Rue César Franck, Paris 15, France",48.8474711,2.3098713,movie,Inception
tt1375666,"Kananaskis Village, Kananaskis Country, Alberta, Canada",50.917246,-115.1472144,movie,Inception
tt1375666,"Pont de Bir-Hakeim, Paris, France",48.8555812,2.287589,movie,Inception
tt1375666,"Bedford, Bedfordshire, England, UK",52.1386394,-0.4667782,movie,Inception
tt1375666,"Spring Street, Downtown, Los Angeles, California, USA",34.0479709,-118.248584,movie,Inception
tt1375666,"Cardington Airship Hangars, Bedfordshire, England, UK",52.117296,-0.412731,movie,Inception
tt1375666,"University College London, Bloomsbury, London, England, UK",51.5247063,-0.1335692,movie,Inception
tt1375666,"Commodore Schuyler F. Heim Bridge, Port of Los Angeles, Los Angeles, California, USA",33.7658147,-118.2393831,movie,Inception
tt1375666,Morocco,31.791702,-7.09262,movie,Inception
tt1375666,"Farnborough Airfield, Hampshire, England, UK",51.283039,-0.777307,movie,Inception
tt1375666,"Rancho Palos Verdes, California, USA",33.7444613,-118.3870173,movie,Inception
tt1375666,"Rue Bouchut, Paris 15, Paris, France",48.8468386,2.3100575,movie,Inception
tt1375666,"Stage 16, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA",34.1475474,-118.3390296,movie,Inception
tt1375666,"John Ferraro Building, 111 North Hope Street, Los Angeles, California, USA",34.058603,-118.248472,movie,Inception
tt1375666,"Leo Carrillo State Beach - 35000 W. Pacific Coast Highway, Malibu, California, USA",33.833,-118.3850022,movie,Inception
tt1375666,"Bedfordshire, England, UK",52.0627394,-0.5292091,movie,Inception
tt1375666,"Pasadena, California, USA",34.1477849,-118.1445155,movie,Inception
tt1375666,"1240 S Hope St, Los Angeles, California, USA",34.0398947,-118.2648592,movie,Inception
