tconst,location,latitude,longitude,titleType,primaryTitle
tt0200550,"South Amboy, New Jersey, USA",40.4778838,-74.290702,movie,Coyote Ugly
tt0200550,"Atlantic Beach, Long Island, New York, USA",40.58899359999999,-73.72902069999999,movie,Coyote Ugly
tt0200550,"101 S. Broadway, South Amboy, New Jersey, USA",40.4832312,-74.279667,movie,Coyote Ugly
tt0200550,"New York City, New York, USA",40.7127753,-74.0059728,movie,Coyote Ugly
tt0200550,"Tower Theatre - 802 S. Broadway, Downtown, Los Angeles, California, USA",34.0435058,-118.2545171,movie,Coyote Ugly
tt0200550,"South Amboy Knights of Columbus, 308 Fourth Street, South Amboy, New Jersey, USA",40.4842823,-74.2875818,movie,Coyote Ugly
tt0200550,"PATH Lift Bridge, Kearny & Jersey City, New Jersey, USA",40.7684342,-74.1454214,movie,Coyote Ugly
tt0200550,"The Cheesequake Creek Morgan Drawbridge, South Amboy & Old Bridge, New Jersey, USA",40.4616394,-74.2596757,movie,Coyote Ugly
tt0200550,"New Jersey, USA",40.0583238,-74.4056612,movie,Coyote Ugly
tt0200550,"Ambassador Hotel - 3400 Wilshire Boulevard, Los Angeles, California, USA",34.0605583,-118.2980306,movie,Coyote Ugly
tt0200550,"Los Angeles Theatre - 615 S. Broadway, Downtown, Los Angeles, California, USA",34.046444,-118.2526466,movie,Coyote Ugly
tt0200550,"Downtown, Los Angeles, California, USA",34.055691,-118.2487702,movie,Coyote Ugly
tt0200550,"Los Angeles, California, USA",34.0549076,-118.242643,movie,Coyote Ugly
tt0200550,"California, USA",36.778261,-119.4179324,movie,Coyote Ugly
tt0200550,"New York, USA",40.7127753,-74.0059728,movie,Coyote Ugly
tt0200550,USA,37.09024,-95.712891,movie,Coyote Ugly
tt0421073,"Habachihana Grill - 1045 S. Hill Street, Los Angeles, California, USA",34.0406641,-118.259558,movie,Street Kings
tt0421073,"7456 Sale Avenue, West Hills, Los Angeles, California, USA",34.206286,-118.6193875,movie,Street Kings
tt0421073,"Pacific Dining Car - 1310 W. 6th. St, Los Angeles, California, USA",34.0554919,-118.2660332,movie,Street Kings
tt0421073,"Union Liquor Store - 1703 Beverly Boulevard, Los Angeles, California, USA",34.0649271,-118.2659774,movie,Street Kings
tt0421073,"Los Angeles City Hall - 200 North Spring Street, Downtown, Los Angeles, California, USA",34.0537136,-118.2426533,movie,Street Kings
tt0421073,"Los Angeles County Department of Medical Examiner-Coroner - 1104 N. Mission Road, Los Angeles, California, USA",34.0607705,-118.2132018,movie,Street Kings
tt0421073,"1432 E. 49th. Street, Los Angeles, California, USA",33.9982341,-118.2491247,movie,Street Kings
tt0421073,"Prince Albert Liquor Store - 1161 E. Vernon Avenue, Los Angeles, California, USA",34.0041218,-118.2549956,movie,Street Kings
tt0421073,"Hollywood Forever Cemetery - 6000 Santa Monica Blvd., Hollywood, Los Angeles, California, USA",34.0888841,-118.319063,movie,Street Kings
tt0421073,"Jefferson Park, Los Angeles, California, USA",34.0326552,-118.3177174,movie,Street Kings
tt0421073,"Southern California, California, USA",34.9592083,-116.419389,movie,Street Kings
tt0421073,"Midtown, Los Angeles, California, USA",34.0479314,-118.3355314,movie,Street Kings
tt0421073,"Los Angeles County, California, USA",34.3871821,-118.1122679,movie,Street Kings
tt0421073,"Downtown, Los Angeles, California, USA",34.055691,-118.2487702,movie,Street Kings
tt0169102,"Bhuj, Gujarat, India",23.2419997,69.6669324,movie,Lagaan: Once Upon a Time in India
tt0169102,"Phoenix, Arizona, USA",33.4483771,-112.0740373,movie,Lagaan: Once Upon a Time in India
tt0169102,"London, Greater London, England, UK",51.5072178,-0.1275862,movie,Lagaan: Once Upon a Time in India
tt0169102,"Vijaya Vilas Palace, Mandvi, Gujarat, India",22.8342524,69.28480230000001,movie,Lagaan: Once Upon a Time in India
tt0169102,"Prag Mahal, Bhuj, Gujarat, India",23.2546312,69.6684909,movie,Lagaan: Once Upon a Time in India
tt0061418,"Red Oak, Texas, USA",32.5332101,-96.8153,movie,Bonnie and Clyde
tt0061418,"Rowlett, Texas, USA",32.9029017,-96.56388,movie,Bonnie and Clyde
tt0061418,"Waxahachie, Texas, USA",32.3865312,-96.8483311,movie,Bonnie and Clyde
tt0061418,"Denton, Texas, USA",33.2148412,-97.13306829999999,movie,Bonnie and Clyde
tt0061418,"Garland, Texas, USA",32.912624,-96.63888329999999,movie,Bonnie and Clyde
tt0061418,"Midlothian, Texas, USA",32.475335,-97.01031809999999,movie,Bonnie and Clyde
tt0061418,"Pilot Point, Texas, USA",33.396503,-96.9605608,movie,Bonnie and Clyde
tt0061418,"Dallas, Texas, USA",32.7766642,-96.79698789999999,movie,Bonnie and Clyde
tt0061418,"Trinity River, Texas, USA",29.7430556,-94.70333330000001,movie,Bonnie and Clyde
tt0061418,"Venus, Texas, USA",32.4334742,-97.10250769999999,movie,Bonnie and Clyde
tt0061418,"Maypearl, Texas, USA",32.3114105,-97.0149292,movie,Bonnie and Clyde
tt0061418,"Lemmon Lake, Texas, USA",32.6961134,-96.7303329,movie,Bonnie and Clyde
tt0061418,"Ponder, Texas, USA",33.1828974,-97.2872402,movie,Bonnie and Clyde
tt0061418,"Stage 1, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA",34.1487314,-118.3386863,movie,Bonnie and Clyde
tt0061418,"Crandall, Texas, USA",32.6279113,-96.4558196,movie,Bonnie and Clyde
tt0061418,"Stage 11, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA",34.1487314,-118.3386863,movie,Bonnie and Clyde
tt0061418,"Stage 25, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA",34.1484407,-118.3378579,movie,Bonnie and Clyde
tt0061418,"Stage 4, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA",34.1487314,-118.3386863,movie,Bonnie and Clyde
tt0061418,"Lavon, Texas, USA",33.0276193,-96.4341524,movie,Bonnie and Clyde
tt0061418,"Albertson Ranch, Triunfo, California, USA",36.778261,-119.4179324,movie,Bonnie and Clyde
tt0061418,"Midwest Street, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA",34.1487314,-118.3386863,movie,Bonnie and Clyde
tt0064665,"Calvary Cemetery - 4902 Laurel Hill Boulevard, Queens, New York City, New York, USA",40.7352225,-73.9135952,movie,Midnight Cowboy
tt0064665,"Barclay Hotel - 700 5th Avenue, Manhattan, New York City, New York, USA",40.7556629,-73.9735276,movie,Midnight Cowboy
tt0064665,"114 East 72nd Street, Manhattan, New York City, New York, USA",40.77063769999999,-73.9631974,movie,Midnight Cowboy
tt0064665,"117 E. 70th Street, Manhattan, New York City, New York, USA",40.7695635,-73.96379540000001,movie,Midnight Cowboy
tt0064665,"Interstate 20 & Weaver Road, Big Spring, Texas, USA",32.2633177,-101.4584015,movie,Midnight Cowboy
tt0064665,"Filmways Studios - 246 East 127th Street, East Harlem, Manhattan, New York City, New York, USA",40.804573,-73.9338566,movie,Midnight Cowboy
tt0064665,"Times Square, Manhattan, New York City, New York, USA",40.7579747,-73.9855426,movie,Midnight Cowboy
tt0064665,"Lincoln Tunnel, New York City, New York, USA",40.7628647,-74.0096695,movie,Midnight Cowboy
tt0064665,"112 Mercer Street, Manhattan, New York City, New York, USA",40.7235196,-73.9990316,movie,Midnight Cowboy
tt0064665,"2120 Broadway, Manhattan, New York City, New York, USA",40.7802859,-73.981117,movie,Midnight Cowboy
tt0064665,"Tiffany & Co. - 727 Fifth Avenue at 57th Street, Manhattan, New York City, New York, USA",40.7626931,-73.9739144,movie,Midnight Cowboy
tt0064665,"Hotel Claridge - 1502 Broadway, New York City, New York, USA",40.7567926,-73.98567129999999,movie,Midnight Cowboy
tt0064665,"64-66 Suffolk Street, Manhattan, New York City, New York, USA",40.7178204,-73.9867027,movie,Midnight Cowboy
tt0064665,"605 Amsterdam Avenue, Manhattan, New York City, New York, USA",40.76087200000001,-73.99489799999999,movie,Midnight Cowboy
tt0064665,"22 E. 66th Street, Manhattan, New York City, New York, USA",40.76796299999999,-73.9687808,movie,Midnight Cowboy
tt0064665,"1 Central Park S, Manhattan, New York City, New York, USA",40.7646573,-73.9744439,movie,Midnight Cowboy
tt0064665,"237 W 42nd St, New York, NY 10036, USA",40.7568622,-73.98841279999999,movie,Midnight Cowboy
tt0064665,"1415 Tonnele Avenue, North Bergen, New Jersey, USA",40.7658687,-74.0478672,movie,Midnight Cowboy
tt0064665,"1000 East 3rd Street, Big Spring, Texas, USA",32.256447,-101.466368,movie,Midnight Cowboy
tt0064665,"Great Southern Hotel, Young Circle, Hollywood, Broward County, Florida, USA",26.01223,-80.143988,movie,Midnight Cowboy
tt0064665,"4833 Collins Avenue, Miami Beach, Dade County, Florida, USA",25.8241972,-80.12148839999999,movie,Midnight Cowboy
tt0064665,"602 West 3rd Street, Big Spring, Texas, USA",32.255248,-101.485037,movie,Midnight Cowboy
tt0064665,"309 Northwest 4th Street, Big Spring, Texas, USA",32.2567857,-101.4830528,movie,Midnight Cowboy
tt0064665,"Julia Tuttle Causeway, Miami Beach, Dade County, Florida, USA",25.8106116,-80.1536412,movie,Midnight Cowboy
tt0064665,"4747 Collins Avenue, Miami Beach, Dade County, Florida, USA",25.8217974,-80.1217461,movie,Midnight Cowboy
tt0064665,"Great Southern Hotel - North Young Circle, Hollywood, Florida, USA",26.01223,-80.143988,movie,Midnight Cowboy
tt0064665,"114 W. 72nd. Street, Manhattan, New York City, New York, USA",40.7774016,-73.97943169999999,movie,Midnight Cowboy
tt0064665,"Miami Beach, Florida, USA",25.790654,-80.1300455,movie,Midnight Cowboy
tt0064665,"191 Doremus Avenue, Newark, New Jersey, USA",40.7268959,-74.1239042,movie,Midnight Cowboy
tt0064665,"2600 Tonnele Avenue, North Bergen, New Jersey, USA",40.773276,-74.0409238,movie,Midnight Cowboy
tt0064665,"608 Fifth Avenue, Manhattan, New York City, New York, USA",40.7577687,-73.97802390000001,movie,Midnight Cowboy
tt0064665,"645 Fifth Avenue, Manhattan, New York City, New York, USA",40.7592029,-73.976258,movie,Midnight Cowboy
tt0064665,"Park Avenue and East 68th Street, Manhattan, New York City, New York, USA",40.768501,-73.9655918,movie,Midnight Cowboy
tt0064665,"1740 Broadway, Manhattan, New York City, New York, USA",40.7651145,-73.9814962,movie,Midnight Cowboy
tt0064665,"47th-50th Streets - Rockefeller Center Station, Manhattan, New York City, New York, USA",40.75885,-73.98118610000002,movie,Midnight Cowboy
tt0064665,"209 West 42nd Street, Manhattan, New York City, New York, USA",40.7563739,-73.9874975,movie,Midnight Cowboy
tt0064665,"234 West 42nd Street, Manhattan, New York City, New York, USA",40.7566328,-73.9887914,movie,Midnight Cowboy
tt0064665,"1671 Broadway, Manhattan, New York City, New York, USA",40.7629584,-73.9835794,movie,Midnight Cowboy
tt0064665,"9th Avenue and West 39th Street, Manhattan, New York City, New York, USA",40.7565493,-73.9940417,movie,Midnight Cowboy
tt0064665,"228 West 42nd Street, Manhattan, New York City, New York, USA",40.7565877,-73.9882307,movie,Midnight Cowboy
tt1067583,"Chickamauga, Georgia, USA",34.8711879,-85.2907896,movie,Water for Elephants
tt1067583,"Tennessee Valley Railroad, Chattanooga, Tennessee, USA",35.0678885,-85.2061671,movie,Water for Elephants
tt1067583,"Chattanooga, Tennessee, USA",35.0457984,-85.3093995,movie,Water for Elephants
tt1067583,"Fillmore, California, USA",34.3991639,-118.918154,movie,Water for Elephants
tt1067583,"Piru, California, USA",34.4152743,-118.7939824,movie,Water for Elephants
tt1067583,"Los Angeles, California, USA",34.0549076,-118.242643,movie,Water for Elephants
tt1067583,"20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA",34.0523198,-118.4126303,movie,Water for Elephants
tt1067583,"Tennessee, USA",35.5174913,-86.5804473,movie,Water for Elephants
tt1067583,USA,37.09024,-95.712891,movie,Water for Elephants
tt1067583,"Century City, Los Angeles, California, USA",34.0531973,-118.4162157,movie,Water for Elephants
tt1067583,"Georgia, USA",32.1574351,-82.90712300000001,movie,Water for Elephants
tt1067583,"California, USA",36.778261,-119.4179324,movie,Water for Elephants
tt0105112,"1920 Scientists Cliff Road, Port Republic, Maryland, USA",38.5304303,-76.51899350000001,movie,Patriot Games
tt0105112,"CIA Headquarters, Langley, Virginia, USA",38.9464996,-77.1588685,movie,Patriot Games
tt0105112,"Calvert County, Maryland, USA",38.49495030000001,-76.5025742,movie,Patriot Games
tt0105112,"Old Royal Naval College, King William Walk, Greenwich, London, Greater London, England, UK",51.4827142,-0.0066964,movie,Patriot Games
tt0105112,"Morro Bay, California, USA",35.3659445,-120.8499924,movie,Patriot Games
tt0105112,"Anne Arundel County, Maryland, USA",38.9530109,-76.5488232,movie,Patriot Games
tt0105112,"U.S. Naval Academy - 121 Blake Road, Annapolis, Maryland, USA",38.98206580000001,-76.4839405,movie,Patriot Games
tt0105112,"Rancho Palos Verdes, California, USA",33.7444613,-118.3870173,movie,Patriot Games
tt0105112,"Aldwych Underground Railway Station, Surrey Street, Aldwych, Westminster, Greater London, England, UK",51.51251240000001,-0.1185655,movie,Patriot Games
tt0105112,"Annapolis, Maryland, USA",38.9784453,-76.4921829,movie,Patriot Games
tt0105112,"Imperial County, California, USA",33.0113694,-115.4733554,movie,Patriot Games
tt0105112,"London, Greater London, England, UK",51.5072178,-0.1275862,movie,Patriot Games
tt0105112,"Burlington Arcade, Piccadilly, Mayfair, Westminster, Greater London, England, UK",51.5083408,-0.1395758,movie,Patriot Games
tt0105112,"Canary Wharf, Isle of Dogs, London, Greater London, England, UK",51.4929146,-0.0247395,movie,Patriot Games
tt0105112,"Pinewood Studios, Pinewood Road, Iver Heath, Iver, Buckinghamshire, England, UK",51.5488872,-0.5319505999999999,movie,Patriot Games
tt0105112,"El Segundo, California, USA",33.9191799,-118.4164652,movie,Patriot Games
tt0105112,"Brawley, California, USA",32.9786566,-115.530267,movie,Patriot Games
tt0105112,"Mission Bay, San Diego, California, USA",32.7805494,-117.2426259,movie,Patriot Games
tt0105112,"Washington, District of Columbia, USA",38.9071923,-77.0368707,movie,Patriot Games
tt0105112,"Belgrave Square, Belgravia, Westminster, Greater London, England, UK",51.4985756,-0.152791,movie,Patriot Games
tt0105112,"California, USA",36.778261,-119.4179324,movie,Patriot Games
tt0105112,USA,37.09024,-95.712891,movie,Patriot Games
tt0105112,"The Reading & Writing Room, One Whitehall Place, 1 Whitehall Place, Westminster, Greater London, England, UK",51.5054488,-0.1241456,movie,Patriot Games
tt0105112,"Beverly Vista Middle School - 200 S Elm Dr, Beverly Hills, California, USA",34.0642734,-118.3941593,movie,Patriot Games
tt0105112,"Queen of Angels Hospital - 2301 Bellevue Avenue, Los Angeles, California, USA",34.074785,-118.2703539,movie,Patriot Games
tt0105112,"One Whitehall Place, 1 Whitehall Place, Westminster, Greater London, England, UK",51.5054488,-0.1241456,movie,Patriot Games
tt0105112,"1 Whitehall Place, Westminster, Greater London, England, UK",51.5063707,-0.1235313,movie,Patriot Games
tt0105112,"Belgravia, Westminster, Greater London, England, UK",51.4982272,-0.1535489,movie,Patriot Games
tt0105112,"Piccadilly, Mayfair, Westminster, Greater London, England, UK",51.5065242,-0.1434166,movie,Patriot Games
tt0105112,"Mayfair, Westminster, Greater London, England, UK",51.5116269,-0.147806,movie,Patriot Games
tt0105112,"Whitehall Place, Westminster, Greater London, England, UK",51.5061499,-0.1248005,movie,Patriot Games
tt0105112,"Surrey Street, Aldwych, Westminster, Greater London, England, UK",51.5116951,-0.1153196,movie,Patriot Games
tt0105112,"Aldwych, Westminster, Greater London, England, UK",51.5132441,-0.1172819,movie,Patriot Games
tt0105112,"Isle of Dogs, London, Greater London, England, UK",51.4966118,-0.0146551,movie,Patriot Games
tt0105112,"King William Walk, Greenwich, London, Greater London, England, UK",51.4809629,-0.0079176,movie,Patriot Games
tt0105112,"Greenwich, London, Greater London, England, UK",51.4933675,0.0098214,movie,Patriot Games
tt0105112,"Westminster, Greater London, England, UK",51.4974948,-0.1356583,movie,Patriot Games
tt0105112,"105 Freeway, Los Angeles, California, USA",33.9285065,-118.2790738,movie,Patriot Games
tt0082010,"Crickadarn, Powys, Wales, UK",52.07097899999999,-3.328955,movie,An American Werewolf in London
tt0082010,"Hay Bluff, Powys, Wales, UK",52.01666669999999,-3.1,movie,An American Werewolf in London
tt0082010,"64 Coleherne Road, Earl's Court, London, England, UK",51.4879004,-0.1904898,movie,An American Werewolf in London
tt0082010,"The Black Swan, Martyr's Green, Cobham, Surrey, England, UK",51.304463,-0.439187,movie,An American Werewolf in London
tt0082010,"Lupus Street, Pimlico, London, England, UK",51.4879258,-0.1400826,movie,An American Werewolf in London
tt0082010,"Brecon Beacons, Powys, Wales, UK",51.8814731,-3.443504,movie,An American Werewolf in London
tt0082010,"Chiswick Maternity Hospital, Netheravon Road South, London, England, UK",51.4885575,-0.2473527,movie,An American Werewolf in London
tt0082010,"Tottenham Court Road Underground Station, Tottenham Court Road, Bloomsbury, London, England, UK",51.5162628,-0.1306618,movie,An American Werewolf in London
tt0082010,"Burnham Beeches, Buckinghamshire, England, UK",51.55691789999999,-0.6318256,movie,An American Werewolf in London
tt0082010,"Piccadilly, London, England, UK",51.5067126,-0.1428323,movie,An American Werewolf in London
tt0082010,"Redcliffe Square, Kensington, London, England, UK",51.4878026,-0.1884393,movie,An American Werewolf in London
tt0082010,"Trafalgar Square, St James's, London, England, UK",51.5076923,-0.1287592,movie,An American Werewolf in London
tt0082010,"Winchester Walk, Clink Street, Southwark, London, England, UK",51.5071023,-0.0921071,movie,An American Werewolf in London
tt0082010,"Windsor Great Park, Windsor, Berkshire, England, UK",51.4241164,-0.6176136,movie,An American Werewolf in London
tt0082010,"East Heath Road, Hampstead Heath, Hampstead, London, England, UK",51.5608294,-0.1629416,movie,An American Werewolf in London
tt0082010,"London Zoo, Regent's Park, London, England, UK",51.5352875,-0.1534303,movie,An American Werewolf in London
tt0082010,"Princess Beatrice House, 192 Finborough Rd, Kensington, London, England, UK",51.4881719,-0.1922784,movie,An American Werewolf in London
tt0082010,"Twickenham Film Studios, St Margarets, Twickenham, Middlesex, England, UK",51.4557695,-0.3186036,movie,An American Werewolf in London
tt0082010,"Well Walk, East Heath Road, Hampstead Heath, Hampstead, London, England, UK",51.5608294,-0.1629416,movie,An American Werewolf in London
tt0082010,"Near Tower Bridge, London, England, UK",51.5054564,-0.07535649999999999,movie,An American Werewolf in London
tt0082010,"Piccadilly Circus, Piccadilly, London, England, UK",51.5098597,-0.1342809,movie,An American Werewolf in London
tt0082010,"Stony Stratford, Milton Keynes, UK",52.05701999999999,-0.849039,movie,An American Werewolf in London
tt0082010,"Clink Street, Southwark, London, England, UK",51.5071023,-0.0921071,movie,An American Werewolf in London
tt0082010,"Southwark, London, England, UK",51.502781,-0.087738,movie,An American Werewolf in London
tt0082010,"Wales, UK",52.1306607,-3.7837117,movie,An American Werewolf in London
tt0082010,"London, England, UK",51.5072178,-0.1275862,movie,An American Werewolf in London
tt0082010,"England, UK",52.3555177,-1.1743197,movie,An American Werewolf in London
tt0082010,UK,55.378051,-3.435973,movie,An American Werewolf in London
tt0082010,"Tottenham Court Road Tube Station, UK",51.5162811,-0.1300406,movie,An American Werewolf in London
tt0082010,"Clink Street London, England, UK",51.5071023,-0.0921071,movie,An American Werewolf in London
tt0085995,"Six Flags Magic Mountain - 26101 Magic Mountain Parkway, Valencia, California, USA",34.4249209,-118.5958464,movie,Vacation
tt0085995,"Saddleback Inn, 12500 Firestone Blvd, Norwalk, California, USA",33.9036257,-118.0658727,movie,Vacation
tt0085995,"Schnebly Hill Road Overlook, Sedona, Arizona, USA",34.8656839,-111.7520637,movie,Vacation
tt0085995,"Durango, Colorado, USA",37.27528,-107.8800667,movie,Vacation
tt0085995,"Grand Canyon National Park, Arizona, USA",36.2678855,-112.3535253,movie,Vacation
tt0085995,"2310 North Vermont Avenue, Los Feliz, Los Angeles, California, USA",34.1126651,-118.2913765,movie,Vacation
tt0085995,"Chicago, Illinois, USA",41.8781136,-87.6297982,movie,Vacation
tt0085995,"Death Valley National Park, California, USA",36.5322649,-116.9325408,movie,Vacation
tt0085995,"Santa Anita Park & Racetrack - 285 West Huntington Drive, Arcadia, California, USA",34.139204,-118.0452891,movie,Vacation
tt0085995,"Riverbend Resort - 33846 US-160 Hwy, South Fork, Colorado, USA",37.63086,-106.67609,movie,Vacation
tt0085995,"Alamosa, Colorado, USA",37.4694491,-105.8700214,movie,Vacation
tt0085995,"Monument Valley, Utah, USA",37.004509,-110.173244,movie,Vacation
tt0085995,"900 South Brand Boulevard - Glendale, California, USA",34.1354888,-118.2542155,movie,Vacation
tt0085995,"1510 Colorado St, Glendale, California, USA",34.1425304,-118.2309616,movie,Vacation
tt0085995,"US-50 Hwy, Pueblo, Colorado, USA",38.2861379,-104.5927559,movie,Vacation
tt0085995,"Shaw Creek Rest Area - 24863 US-160 Hwy, South Fork, Colorado, USA",37.67948579999999,-106.5449854,movie,Vacation
tt0085995,"Pueblo, Colorado, USA",38.2705996,-104.6101033,movie,Vacation
tt0085995,"Santa Clarita, California, USA",34.3916641,-118.542586,movie,Vacation
tt0085995,"Monument Valley, Arizona, USA",36.9913715,-110.1938672,movie,Vacation
tt0085995,"Little America Hotel Gas Station - 2515 E Butler Ave, Flagstaff, Arizona, USA",35.191496,-111.6190191,movie,Vacation
tt0085995,"58909 Apple Road - Boone, Colorado, USA",38.213199,-104.2417062,movie,Vacation
tt0085995,"Coronado Motel - 2130 Lake Ave, Pueblo, Colorado, USA",38.2303066,-104.6244257,movie,Vacation
tt0085995,"El Tovar Hotel, Grand Canyon National Park, Arizona, USA",36.0573981,-112.1375724,movie,Vacation
tt0085995,"Beaver St, Flagstaff, Arizona, USA",35.1920285,-111.6528368,movie,Vacation
tt0085995,"Dijon Street, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA",34.1487314,-118.3386863,movie,Vacation
tt0085995,"The Wolf Creek overlook, Pagosa Springs, Colorado, USA",37.3173597,-107.131301,movie,Vacation
tt0085995,"1605 Main St, Alamosa, Colorado, USA",37.4701247,-105.8815325,movie,Vacation
tt0085995,"County Rd 310, Durango, Colorado, USA",37.0577386,-107.8546523,movie,Vacation
tt0085995,"County Rd 124, Hesperus, Colorado, USA",37.3771642,-108.0763368,movie,Vacation
tt0085995,"3025 West Wilson Drive - Flagstaff, Arizona, USA",35.2333251,-111.6704276,movie,Vacation
tt0085995,"Los Angeles, California, USA",34.0549076,-118.242643,movie,Vacation
tt0085995,"Stage 20, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA",34.1487314,-118.3386863,movie,Vacation
tt0085995,"Cahuenga Blvd. and Riverside Dr., Toluca Lake, CA 91602",34.1522043,-118.3615007,movie,Vacation
tt0085995,"Brownstone Street, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA",34.1487314,-118.3386863,movie,Vacation
tt0085995,"New York Street, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA",34.15466440000001,-118.3341049,movie,Vacation
tt0085995,"Hennesy Street, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA",34.1487314,-118.3386863,movie,Vacation
tt0085995,"Park Boulevard, Columbia/Warner Bros. Ranch - 411 North Hollywood Way, Burbank, California, USA",34.1578705,-118.3441702,movie,Vacation
tt0085995,"Blondie Street, Columbia/Warner Bros. Ranch - 411 North Hollywood Way, Burbank, California, USA",34.1578705,-118.3441702,movie,Vacation
tt0085995,"US-160 Hwy, Kayenta, Arizona, USA",36.705927,-110.2593267,movie,Vacation
tt0085995,"Ocean Ave & Santa Monica Blvd, Santa Monica, California, USA",34.0141014,-118.4980724,movie,Vacation
tt0085995,"Laramie Street, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA",34.1487314,-118.3386863,movie,Vacation
tt0085995,"St. Louis, Missouri, USA",38.6270025,-90.19940419999999,movie,Vacation
tt0085995,"Colorado, USA",39.5500507,-105.7820674,movie,Vacation
tt0085995,"US-41 Expy, Lake Shore Drive, Chicago, Illinois, USA",41.8528347,-87.613611,movie,Vacation
tt0085995,"I-55, Stevenson Expressway, Chicago, Illinois, USA",41.7584679,-87.91197559999999,movie,Vacation
tt0085995,"Arizona, USA",34.0489281,-111.0937311,movie,Vacation
tt0085995,"California, USA",36.778261,-119.4179324,movie,Vacation
tt0085995,USA,37.09024,-95.712891,movie,Vacation
tt0085995,"Flagstaff, Arizona, USA",35.1982836,-111.651302,movie,Vacation
tt0085995,"Ellis Family Stores Car Dealership. Glendale, California, USA",34.1192985,-118.2540476,movie,Vacation
tt0467200,"Haddon Hall, Bakewell, Derbyshire, England, UK",53.19410060000001,-1.6505945,movie,The Other Boleyn Girl
tt0467200,"Ely Cathedral, Chapter House, The College, Ely, Cambridgeshire, England, UK",52.3989933,0.2655202,movie,The Other Boleyn Girl
tt0467200,"Berkeley Castle, Berkeley, Gloucestershire, England, UK",51.6885901,-2.4567624,movie,The Other Boleyn Girl
tt0467200,"Knole, Sevenoaks, Kent, England, UK",51.2662551,0.20557,movie,The Other Boleyn Girl
tt0467200,"Manor House, Great Chalfield, Wiltshire, England, UK",51.3676417,-2.2023335,movie,The Other Boleyn Girl
tt0467200,"Windsor, Berkshire, England, UK",51.48034209999999,-0.6157136999999999,movie,The Other Boleyn Girl
tt0467200,"Bath, Somerset, England, UK",51.3781018,-2.3596827,movie,The Other Boleyn Girl
tt0467200,"Bude, Cornwall, England, UK",50.826636,-4.543678,movie,The Other Boleyn Girl
tt0467200,"Kent, England, UK",51.2787075,0.5217254000000001,movie,The Other Boleyn Girl
tt0467200,"Lacock Abbey, Lacock, Wiltshire, England, UK",51.4145727,-2.1200601,movie,The Other Boleyn Girl
tt0467200,"Penshurst Place, Penshurst, Kent, England, UK",51.1746265,0.1836777,movie,The Other Boleyn Girl
tt0467200,"Dover Castle, Dover, Kent, England, UK",51.128771,1.323391,movie,The Other Boleyn Girl
tt0467200,"Bolebroke Castle, Hartfield, East Sussex, England, UK",51.1201647,0.1061109,movie,The Other Boleyn Girl
tt0467200,"Elstree Studios, Borehamwood, Hertfordshire, England, UK",51.65813989999999,-0.2692358,movie,The Other Boleyn Girl
tt0467200,"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",51.5488872,-0.5319505999999999,movie,The Other Boleyn Girl
tt0467200,"Bakewell, Derbyshire, England, UK",53.215207,-1.676171,movie,The Other Boleyn Girl
tt0467200,"Ely, Cambridgeshire, England, UK",52.399539,0.262363,movie,The Other Boleyn Girl
tt0467200,"Berkshire, England, UK",51.4669939,-1.1853677,movie,The Other Boleyn Girl
tt0467200,"Cambridgeshire, England, UK",52.2052973,0.1218195,movie,The Other Boleyn Girl
tt0467200,"Hertfordshire, England, UK",51.80978229999999,-0.2376744,movie,The Other Boleyn Girl
tt0467200,"Berkeley, Gloucestershire, England, UK",51.690667,-2.456816,movie,The Other Boleyn Girl
tt0467200,"Somerset, England, UK",51.105097,-2.9262307,movie,The Other Boleyn Girl
tt0467200,"Gloucestershire, England, UK",51.8993855,-2.0782533,movie,The Other Boleyn Girl
tt0467200,"Derbyshire, England, UK",53.1046782,-1.5623885,movie,The Other Boleyn Girl
tt0467200,"Borehamwood, Hertfordshire, England, UK",51.657728,-0.272308,movie,The Other Boleyn Girl
tt0467200,"Wiltshire, England, UK",51.3491996,-1.9927105,movie,The Other Boleyn Girl
tt0467200,UK,55.378051,-3.435973,movie,The Other Boleyn Girl
tt0467200,"England, UK",52.3555177,-1.1743197,movie,The Other Boleyn Girl
tt0467200,"Sevenoaks, Kent, England, UK",51.27241000000001,0.190898,movie,The Other Boleyn Girl
tt0467200,"Lacock, Wiltshire, England, UK",51.4157861,-2.1229284,movie,The Other Boleyn Girl
